datetime,text
2021-01-02 07:12:00+00:00,The average fiscal deficit has increased exponentially under AIADMK rule    #ஸ்டாலினுடன்_கோவை
2021-01-02 07:24:00+00:00,"US Congress overrides President Trump's veto of defence budget, 1st for his admin https://www.dailypioneer.com:443/2021/trending-news/us-congress-overrides-president-trump-s-veto-of-defence-budget--1st-for-his-admin.html"
2021-01-02 07:31:00+00:00,Request u  Please bring #GSTAmnesty scheme & one time waiver scheme in GSTR3B so that all pending returns can be filed..When one can give Amnesty scheme in Income tax which is old law.Why can't Amnesty Can be given In GST which is just 3 yrs old..Will help in reduce litigation
2021-01-02 07:32:00+00:00,We had rich farmers' kids in our engineering college. They were collecting all financial scholarships ad farmers neither declare their income nor pay any income tax. We the middle class students paid all the fees without any scholarships.
2021-01-02 07:32:00+00:00,"As much as I want my boi to stay, I don't want him to burn all his 1k usd man. That's ALOTTT of money okay. He wouldn't be happy staying here knowing he just lost 1k and with that, i wouldn't be happy either because we would be on tight budget when we go out and everything"
2021-01-02 07:45:00+00:00,"Yes, Thanks"
2021-01-02 07:54:00+00:00,"I am afraid that GST was a "" drunken drive "" carelessness while   Demo was planned "" hit & run """
2021-01-02 08:25:00+00:00,"@PMOIndia @PiyushGoyal Its shows that if We increased Composition limit of 1% 5% GST to 10 Crores  for Goods and Services then 90% Assessee get relief from compliances and Single Annual return form will reduced 99% burden on GST System, It will b real Atmanirbhar Bharat move."
2021-01-02 08:32:00+00:00,"But seeing these numbers policy makers thinks all is well,no need of tax cut in gst as well as on income."
2021-01-02 08:58:00+00:00,"Today there is a positive News that GST mopup has increased by 11.6% to Rs 1.15 lakh crores highest ever. Does it not catch your attention. Why do you tweet only negative News. Regarding vaccination, initial supply constraints, storage, approvals, rollout will take some time."
2021-01-02 08:59:00+00:00,"In fact Punjab should not pay any GST. They should ask free GST State. Everything should be free for them as they are ""Annadata"" of Nation. Let great visionary of nation @RahulGandhi  guide them how to protest and get it."
2021-01-02 09:07:00+00:00,"Around 11 Lakh+ppl of Puducherry recvd by DirectBankTransfer Approx 630+Crores of Rs into  beneficiaries Bank Accts this year without transmission loss, middlemen+others. Govt of India has supported UT ard 2000 Crores+GST Comp @BhallaAjay26 @PMOIndia @HMOIndia @ANI @PTI_News (1)"
2021-01-02 09:13:00+00:00,"What about PMJAY? The budget allocation for PMJAY under Ayushman Bharat for 2020-2 was only ₹6,400 crore.   And that was for entire India. Just contrast it with your Bengal estimate."
2021-01-02 09:23:00+00:00,"@PMOIndia @IncomeTaxIndia Ganesh stores at Palayamkottai in Tirunelveli, Tamilnadu a shopping mall sells every product without bill and GST. Huge lakhs of tax evasion happening."
2021-01-02 10:00:00+00:00,Great modig   GST collections at all-time high of over Rs 1.15 lakh cr in Dec https://www.financialexpress.com/economy/gst-collections-at-all-time-high-of-over-rs-1-15-lakh-cr-in-dec/2162251/  via NaMo App
2021-01-02 10:07:00+00:00,Great modig   GST collections at all-time high of over Rs 1.15 lakh cr in Dec https://www.financialexpress.com/economy/gst-collections-at-all-time-high-of-over-rs-1-15-lakh-cr-in-dec/2162251/  via NaMo App
2021-01-02 10:40:00+00:00,When ? Wat u are working on ? Is it a Income tax file or CCTv footage u r checking since last 1 month. Shameless and Pathetic Team #Jiomart . This is going beyond tolerance limit now .
2021-01-02 10:58:00+00:00,Yes...GST should be on revenue not invoice...HUGE cashflow problem.
2021-01-02 11:00:00+00:00,Covid19 cess on IncomeTax in the offing??? Edu cess collected but not shared how its used. @nsitharaman @narendramodi @rashtrapatibhvn @republic @TimesNow @ndtv @IndiaToday @DrRPNishank
2021-01-02 11:41:00+00:00,1.very fast depleting squadron of airforce jets. 2.pace of rapidly growing Chinese Navy ships andand their deployment in Indian Ocean. 3.Russia's shift towards china from india. 4.turkey and Pakistan growing relation. 5.slow pace of modernization of armed forces.low budget also.
2021-01-02 11:51:00+00:00,Great news for the country. So now we hope you will release pending SEIS benefits for FY 2019-20 to dying Tourism industry at earliest possible ??    #tourismbuildingeconomy @PMOIndia @TourismFaith @iato_india
2021-01-02 12:03:00+00:00,"@nsitharamanoffc @FinMinIndia @cbic_india @Anurag_Office @TimsyJaipuria @Infosys_GSTN @BimalGST @ANI @GST_Council Professionals r financial pillars of Govt.With #Sabka_Sath_Sabka_Vishwas, let's make GST EasyTaxSystem.Hon'ble FM,Plz address the concerns of our Association WMTPA"
2021-01-02 12:58:00+00:00,Tamil cinema low budget cost 20 crore new face hero
2021-01-02 13:19:00+00:00,"Amazing collection , this pictures is speaking that their no boundary for an great photographer, and no matter what camera u are using budget or expensive, if you have ski then you can produce good photos from very low smartphone 👍 Well done 👌👌 keep it up your good work 👏👏👏"
2021-01-02 13:22:00+00:00,This photographs speaks it self that we not need any expensive smartphone for doing great photography 😍 it's the photographer who can get great output from and very budget smartphone 👍  Well done bhai @kumarpushap1 👏👏👏
2021-01-02 13:40:00+00:00,"UNPRECEDENTED! GST revenue collections recorded all-time high at over Rs 1.15 lakh crore in December 2020. The last month of the decade also saw a 12% YoY growth, showing definitive signs of robust recovery in the post-COVID era. #EconomyRebounds"
2021-01-02 13:43:00+00:00,The average fiscal deficit has increased exponentially under AIADMK rule    #ஸ்டாலினுடன்_கோவை
2021-01-02 13:43:00+00:00,I replied again bro see but #PrabhasNagAshwin movie starting 500crores producer said in an interview that is possible to reach 1000crores budget Indian biggest movie
2021-01-02 13:46:00+00:00,We can also get 1000 people to oppose income tax rule. Can country like this? We must recover the losses incurred due to such protest from @_YogendraYadav
2021-01-02 13:49:00+00:00,Bull shit.  The nation can't be held to ransom by a bunch of rich fat farmers when 90%of the farmers don't get MSP and other subsidies.
2021-01-02 13:51:00+00:00,Let these joker farmers protest that people in Parliament also pay income tax. That will be a correct protest.
2021-01-02 14:21:00+00:00,GST collections at all-time high of over Rs 1.15 lakh cr in Dec https://www.financialexpress.com/economy/gst-collections-at-all-time-high-of-over-rs-1-15-lakh-cr-in-dec/2162251/ #GST
2021-01-02 14:58:00+00:00,"Not able to come. But you can say your message through video message & post it on social media, so that everyone will be aware of the issue regarding GST"
2021-01-02 15:29:00+00:00,On January 20 President-elect Joe Biden to take oath as the 46th President of the US January 26 India to celebrate its 72nd Republic Day February 01 Finance Minister Nirmala Sitharaman to present the Union Budget for 2021-22 Felbruary 10-12 & World Sustainable Development Summit
2021-01-02 15:33:00+00:00,Pfizer and Moderna should be approved for people affording paid vaccine. It's just like a usual income tax slab wherein who gets a free vaccine and who can afford a bit costlier vaccine. I doubt it will be done on immediate basis but it's the best way to cover up 1.3 BILLION 🇮🇳
2021-01-02 15:44:00+00:00,QRMP scheme in hindi Kedar Vashnav  94139 51441 #REGAL #KedarVashnav #gst #gstregistration #incometax #qrmp @ Beawar https://www.instagram.com/p/CJjE1jAhJw0/?igshid=1iqsuqmjwwu96
2021-01-02 15:50:00+00:00,QRMP scheme in hindi Kedar Vashnav  94139 51441 #REGAL #KedarVashnav #gst #gstregistration #incometax #qrmp @ Beawar https://www.instagram.com/p/CJjFdR5l6tM/?igshid=1otzbswbzm87a
2021-01-02 16:01:00+00:00,"GST revenue collections recorded all-time high at over Rs 1.15 lakh crore in December 2020. The last month of the decade also saw a 12% YoY growth, showing definitive signs of robust recovery in the post-COVID era.  #EconomyRebounds"
2021-01-02 17:26:00+00:00,The average fiscal deficit has increased exponentially under AIADMK rule    #ஸ்டாலினுடன்_கோவை
2021-01-02 17:27:00+00:00,India been unkind to 70 pc of its population engaged in Agri directly or indirectly :: never considered a separate budget for agri. Perception handing over farm interests to corporates. 1 time after 1947 farm community fighting for its rights. My interview https://piped.video/aFe9NF-LMNw
2021-01-02 17:28:00+00:00,"Accepting anti-tamil policies such as NEP,NEET and GST are few of the many biggest blunders made by the AIADMK govt   #ஸ்டாலினுடன்_கோவை"
2021-01-02 18:30:00+00:00,"Drive the Def budget through the ceiling &bankrupt the Nation.Force Panic increase in numbers both of pers &Systems,deployment in harsh climate areas &the consequent wear &tear"
2021-01-02 18:41:00+00:00,Last year's massive defence budget. American defence budget is practically war budget
2021-01-02 19:51:00+00:00,"@narendramodi @PMOIndia  Suggestion no.31 Old TDS amount are still lying with income tax department. Any online system made, will be helpful to lots of people whos tds are lying because of system. If system is made then due TDS amount can be adjusted for future tax of individuals"
2021-01-02 21:58:00+00:00,Kek budget blueberry
2021-01-03 00:56:00+00:00,"This I agree 100 Percent. I have paid my income tax, GST, salaries, and worked overtime during the pandemic. My poor staff and trainees are risking their life to come to office to complete all filings."
2021-01-03 01:12:00+00:00,Continue your I'll thought and defaming tactics for derailing farmers agitation .Since you people are in power to serve Croney Capitalist friends and to kill basic heritage of Indian Economy
2021-01-03 02:11:00+00:00,"@gopalkagarwal National Spokesperson of BJP and a great contributor for BJP's Central Government economic policies , visited my office at Lucknow. At a very short notice, few CA friends also joined for discussions pertaining to various economic issues just ahead of Union Budget"
2021-01-03 03:00:00+00:00,"Sir, the concept of subsidies needs to be done away with, slowly and steadily! Charity is something else and we all do it in one way or the other... But this is a double whammy!!! Because those who get the benefits are cause of the biggest chaos!"
2021-01-03 03:17:00+00:00,I feel the Covid Vaccine should already been approved in India but they are just delaying it since budget needs to be historic.
2021-01-03 03:26:00+00:00,#prasadtechintelugu  Anna 2020 lo best budget mobile under20 k
2021-01-03 03:47:00+00:00,He has to after Demo and GST.😆😆
2021-01-03 04:03:00+00:00,The race is on. Who will be  the top most late fees collector of India. 1. MCA 2. ITD 3. GST https://piped.video/dP4SDgiMnD4
2021-01-03 04:08:00+00:00,One LLP agreement approval kept pending last 2 months. LLP wants to go for change of address for GST but can't. One SH-11 was pending last 3 years before getting cleared.
2021-01-03 04:37:00+00:00,"@nsitharaman @narendramodi  Simplify GST urgently. You may increase GST rates but merge all CGST, SGST & IGST. Government can divide taxes at their level, why Harass the taxpayers. @MRVChennai @shailu_CA @muglikar_ @rishibagree"
2021-01-03 04:44:00+00:00,Not at all.For that FCI has to survive and have a procurement budget
2021-01-03 04:57:00+00:00,Is GST a simple Tax now????
2021-01-03 05:19:00+00:00,"All those taxpayers who wants to pay for vaccine ,don't worry you will get chance to pay thru Covid cess in budget . Only mystery is how may times Vaccine price you will be paying."
2021-01-03 05:44:00+00:00,@nsitharaman Taking leaf out of US where they ACTUALLY PUT MONEY IN HANDS OF PEOPLE. Hope same is done in our BUDGET BEYOND GIVING 100 Rupees TAX RELEIF (READ SLAP ON THE FACE OF COMMON MAN THEREBY CALLING ITS A COMMON MAN BUDGET) & not just giving all the relief to Rural India.
2021-01-03 05:57:00+00:00,One room few goni bags and GST 800 crores what a joke  Then in C class cities u will find 5 lakh crore   Do something there in such cities
2021-01-03 06:05:00+00:00,"The untold sufferings of MSME entrepreneurs after GST , the complexities & contradictions, unlimited penalties, late fee regime  & non-excuse for genuine errors are the areas that need urgent reforms No one cares for this #GST"
2021-01-03 06:10:00+00:00,They can Jist put a CoVID tax on the salaried people earning above 5 lakhs per year as TDS or in the income tax. That should do it.
2021-01-03 06:45:00+00:00,"It's very comforting that vacation photos last year (2020) were of my childhood favourites like Langkawi, Penang, Cameron Highlands, Port Dickson and Pulau Pangkor. No matter how rich you are or how big your vacation budget is, you start to appreciate Malaysia better......"
2021-01-03 07:06:00+00:00,There is a speculation that in the coming general budget the prices of automobiles will increase. My question is if that happens will the stock prices in automotive sector will shoot up? Your response please Sai garu #askmoneypurse
2021-01-03 07:28:00+00:00,"WHEN BJP WAS IN OPPOSITION IT OPPOSED GST, ADHAR CARD, FARMER LAWS ETC EVEN IT BOYCOTTED PARLIAMENT SESSIONS WHERE AS IF IT HAD ATTENDED GOOD POLICIES MAY BE IMPLEMENTED. NOW BJP FOLLOWS, WHA  IT OPPOSED WHEN IT WAS IN OPPOSITION.  NOW BJP IS UPSET WHEN ITS POLICIES R OPPOSED"
2021-01-03 07:40:00+00:00,Mandatory Validation of UDIN with Income Tax Forms .My 102nd  article published at Taxguru today. https://taxguru.in/chartered-accountant/validation-udin-income-tax-forms-reports.html/
2021-01-03 08:00:00+00:00,"Damages of essential services equipment wheather private or govt are not correct, finally it bears by tax payers of India .Defaulteres must be penalize.But persons who are enjoying all facilities from govt without paying income tax not know the value of hard money of tax payers."
2021-01-03 08:03:00+00:00,"GoI extends Deadline to file Income Tax Returns to January 10, 2021 https://currentaffairs.adda247.com/?p=70010"
2021-01-03 08:06:00+00:00,"The Indian Government's promise to provide the Covid vaccine free for all is great. But given the Indian economy, and since I can afford to pay, I will pay for me and my family. Just like we gave up our LPG subsidy, happy to pay for this too..."
2021-01-03 08:06:00+00:00,"The Indian Government's promise to provide the Covid vaccine free for all is great. But given the Indian economy, and since I can afford to pay, I will pay for me and my family. Just like we gave up our LPG subsidy, happy to pay for this too..."
2021-01-03 08:12:00+00:00,@deepigoyal @Zomato @zomatocare @ZomatoIN My restaurant with ID18750383 has been delisted from online delivery since 01/01/21 due to GST Composite scheme.I have withdrawn my outlet from Composite scheme same day& provided ARN no. to gst helpline & AM my outlet has't been relisted
2021-01-03 08:22:00+00:00,"Sir, @PMOIndia Everything is fine. The Nation is moving in a right direction . But Pease see to finance portfolio. There is a total absence of right decisions at a right moments. It's disheartening to see that again a budget is being prepared by those. Pl take TAXES seriously."
2021-01-03 08:56:00+00:00,"Avoid interacting with this failed politician called Sanjay Jha. After having been rejected flatly by congress searching for a small place in BJP. Now Demon,GST,sudden lock down and whatever Govt does comes logical to him."
2021-01-03 09:01:00+00:00,"But you were saying , demo / adhar / 370 / GST implementation etc were crazy ?   It was that your brother speaking ?"
2021-01-03 10:14:00+00:00,Happy to say that I have stopped using Credit Card since 2015.. if one's Debit cars can't pay the bill then its out of the Budget.. Credit card is scam..
2021-01-03 10:25:00+00:00,-Me & my Friends planning for Goa trip -Meanwhile Budget:-
2021-01-03 10:42:00+00:00,Why do swiggy orders not have any bill  Are they cheating the govt of GST?
2021-01-03 10:44:00+00:00,"Can country survive, If people start protesting against GST, income tax , Trafic rule , visa rule , PAN Card , Adar  card etc. this is nonsense and person like @_YogendraYadav not only damaging economy of india but also insulting tax payers. @narendramodi ji pl put end to it."
2021-01-03 11:24:00+00:00,They are not just fighting for themselves. They are fighting for YOUR budget too.  @mukammallzindgi @gupzdhillon #ModiDestroyingFederalism
2021-01-03 11:25:00+00:00,"Digital Marketing gives freedom to the Business Owners to choose their own budget, time and audience to market their Business..  @R12solutions #DigitalMarketing #marketingdigital #marketingconsultant"
2021-01-03 11:53:00+00:00,"UNPRECEDENTED! GST revenue collections recorded all-time high at over Rs 1.15 lakh crore in December 2020. The last month of the decade also saw a 12% YoY growth, showing definitive signs of robust recovery in the post-COVID era. #EconomyRebounds"
2021-01-03 12:20:00+00:00,"Yeah, memang poorly written. Sadly all the budget always go to netflix's anak emas ""riverdale"" hm. Aku nak layan season baru ni macam tak boleh go"
2021-01-03 12:24:00+00:00,India's Income Tax Dep't has launched a probe into singer Diljit Dosanjh for ALLEGEDLY routing funds from the UK to sustain the ongoing farmer agitation....   DODI JI   !  Have some SHAME    !!   #kisanektazindabaad #isupportfarmers
2021-01-03 12:33:00+00:00,"Make Your Moments Memorable With Us... Let's Together Plan Your Dream Event To Happen In Reality, Within Your Budget... . . . . @mahadev_event"
2021-01-03 12:38:00+00:00,@ParasKochar11  is the top #IncomeTax lawer in Kolkata
2021-01-03 12:42:00+00:00,GST officials detect over Rs 830 cr tax evasion  https://economictimes.indiatimes.com/news/economy/policy/gst-officials-detect-over-rs-830-cr-tax-evasion-by-delhi-based-pan-masala-manufacturing-unit/articleshow/80081806.cms   Download Economic Times App to stay updated with Business News - https://etapp.onelink.me/tOvY/135dde21
2021-01-03 12:44:00+00:00,Budget: Steel sector seeks relief in customs duty on key raw materials  https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/budget-steel-sector-seeks-relief-in-customs-duty-on-key-raw-materials/articleshow/80080598.cms   Download Economic Times App to stay updated with Business News - https://etapp.onelink.me/tOvY/135dde21
2021-01-03 13:05:00+00:00,"Sometimes one shud stop showing to the world HOW BIG SYCOPHANT ONE IS U C!!. No one can deny that the present Govt has got a majority but has it passed a single good law tl date? No. Notebandhi, GST, Farm laws r all hopeless. Toppling Oppo Govt in States has bn it's priority! Sic"
2021-01-03 13:13:00+00:00,"How many tax ... One tax one nation.,, BUt GST, TCS, Now pay cash 1% gst compulsory, education cess, krushi cess , income tax, on petroleum products Exise, vat ... FOR invoice .. e way bill then e invoice ... work for production or paper work!!! Returnsss"
2021-01-03 13:23:00+00:00,Hi  I JUST LOVE TO LISTEN MUSIC BUT I DON'T HAVE GOOD TWS TO LISTEN SO I WANT TO BUY REALME BUDS AIR NEO BUT ON NEW YEAR I HAVE BOUGHT REALME 6 4/64 AND REALME WATCH FASHION STRAP BUT I DON'T HAVE ENOUGH BUDGET TO BUT REALME BUDS AIR NEO REALME PLEASE HELP  @skyli_realme @realme
2021-01-03 13:38:00+00:00,"2 Audit GST , audit Income, company audit ... licensing Factory, labor , Hexane , fire noc, NA , boiler , electric, still some more ... how to do business or only paper working!!!!!!!!"
2021-01-03 13:44:00+00:00,"They doubted EVMs, They doubted Supreme Court, They doubted Election Commission, They doubted Army and Airforce, They doubted GST rollout, They doubted CAA. They doubted Agri Reforms. It is not surprising that they are doubting our Scientists, Expert Committee and Doctors. Shame."
2021-01-03 14:05:00+00:00,With our gst please
2021-01-03 14:21:00+00:00,"During his talk at #LRP2021 by @LRTerrace, @shahjahan_ch says, ""if you want to destroy an economy increase rate of VAT/GST.""  What do you think?  #PakThink"
2021-01-03 14:22:00+00:00,I am not her supporter rather i have tweeted to @PMOIndia replacing her . I have objected presenting next budget by her.
2021-01-03 14:36:00+00:00,And it wasn't one time fluke but Kerala has been lagging behind GST collections in comparison to Jharkhand regularly. Month wise - October 2019-2020 https://pib.gov.in/PressReleasePage.aspx?PRID=1669239 and December 2019-2020 https://pib.gov.in/newsite/PrintRelease.aspx?relid=196229
2021-01-03 14:39:00+00:00,Exactly. Subsidies the tax payers are doling out are returning the favor. Let's not return to a socialist setup which is no good to anyone.
2021-01-03 15:01:00+00:00,That's the problem within research world. Gov agencies lack of data transparency + research outcomes only stays in research paper/report thesis. Tak apply semula in real life for improvement (mostly alasan no budget) 😑😑
2021-01-03 15:10:00+00:00,"UNPRECEDENTED! GST revenue collections recorded all-time high at over Rs 1.15 lakh crore in December 2020. The last month of the decade also saw a 12% YoY growth, showing definitive signs of robust recovery in the post-COVID era. #EconomyRebounds"
2021-01-03 15:23:00+00:00,"@nsitharaman FM Madam,  I hv written previously also. Now GST all time high , DA to salary class be released , as Govt has banned in one go for 1.5 yrs , instead it should hv been reviewed qty., employers hv cut salaries 15 to 50% , Mam feel hardship of us ."
2021-01-03 16:00:00+00:00,"2 UDAN scheme, which offers airlines subsidies for flying such routes."
2021-01-03 16:10:00+00:00,"EV is the future, hope India has better infrastructure for charging of EVs in next 5 years and more subsidies to EV owners to boost sales of EV vehicles, more launches from the likes of @MahindraElctrc @Maruti_Corp @TatamotorsEV expected in 2021 #EVisthefuture #ElectricVehicles"
2021-01-03 16:12:00+00:00,@KarurVysyaBank_ @PMOIndia KVB 's DLITE app is still charging Rs.5 + gst for IMPS transfer from its app. The Govt should advise the bank authorities to remove these charges and asked them to encourage digital transactions.
2021-01-03 16:17:00+00:00,Hi frnd I am starting my new bussiness of GST and Electrical ..
2021-01-03 16:17:00+00:00,#Ha ha ha ha! You have skipped one major - wait and watch how Govt use the Vaccines to extract from in and around the country. They don't crave for repute.😸#Conundrum of contrasts in the Indian economy - The New Indian Express https://www.newindianexpress.com/opinions/columns/shankkar-aiyar/2021/jan/03/conundrum-of-contrasts-in-the-indianeconomy-2244568.html
2021-01-03 16:29:00+00:00,Welcome this new year with happiness by buying your new own house that comes under your budget. Akus construction and developers wish you all a happy new year with exciting offers on flats.  #AkusConstructionAndDevelopers #SangliDevelopers #ReliableBuildersInSangli #brokers #2BH
2021-01-03 16:34:00+00:00,"@Infosys_GSTN @nsitharamanoffc @cbic_india @abhagupta345 @ianuragthakur @PMOIndia gst should collect from member if any org. / Society distribute covid -19 vaccine to our member and member relative , And org. taken vaccine from Cerum Institute at exclusive of gst ( Exempt)."
2021-01-03 16:40:00+00:00,"Sir it's a great step you have taken to  for Public libraries, Sir Could you please share me the budget head where you can use the fund so that I can also start talk with concern official in MP also specially in tribal district to replicate the same model for the community."
2021-01-03 17:04:00+00:00,"In income tax return government extend date till 31 st december as per delay due to COVID19 ,BUT NOT RELAXATION DUE TO PHASEWISE AND QURANTINE OR NIGHT curfew and vividh 19 guideline ,if the govt. Look behaviour like non humanity we will treat as they wanted in future we delay ."
2021-01-03 17:26:00+00:00,@narendramodi We must have agriculture & farming freed from the formal economy to may grow up by diversified means and various concepts unilateral in approach as per the convenience of farmers to may be boosted by state subsidies and various concessions from time to time rather.
2021-01-03 17:32:00+00:00,Correct Absolutely 💯
2021-01-03 17:58:00+00:00,State Farm equipment Banks or to may be out resourced as such need to be maintained at every village to may complement the lack of farm labour also to may be affordable to small farmers.A zero budget organic farming may be made sustainable to farmers with its preferred marketing.
2021-01-03 18:37:00+00:00,"@DRMTPJ @GMSRailway @srdomtpj @PiyushGoyal @PiyushGoyalOffc @nsitharaman @nsitharamanoffc @PMOIndia  Sir, We are struggling to revive #Mayiladuthurai #Tharangambadi line since 1985.Land is already with railways.Pls sanction coming budget.RoR is 11.5%"
2021-01-03 19:25:00+00:00,Hello  I can write it in your budget
2021-01-03 19:30:00+00:00,"Difference between #WW84 and Shazam. Shazam: Competent director, Low budget WW84: Incompetent director, Giant Budget"
2021-01-03 19:44:00+00:00,I'm at Budget Car Rental in Riyadh https://www.swarmapp.com/c/l9kR0bDZSuy
2021-01-03 23:09:00+00:00,Approval of Bharat Biotech's COVAXIN is like the GST implementation. Both playing with the lives of the people.
2021-01-04 02:24:00+00:00,"The way to solve it is simple. Extend einvoicing to non GST high value transactions also. And include a vendor approval process. Once vendor approves proforma invoice, and work done,  they cannot dispute amount anymore, and estoppel can be applied under MSME Act. @nitin_gadkari"
2021-01-04 03:15:00+00:00,"My colleague: Siva, I want to propose to my GF, any good location that you can recommend? My GF doesn't want a crowded place, just between both of us.  Me: any budget?  He: No, I'm not gonna spend any money and not planning to buy a ring too.  Me: your house or her house lor"
2021-01-04 04:20:00+00:00,"Monetization, GST and lockdown all three are Shri Narendra Modi PM India decision is right. These gave decision in India two historic thing for India and gave benefits two long run benefits, "" Digitization & Unity for India first ""This will give 3rd rank to India as superpower."
2021-01-04 04:31:00+00:00,No value of precious human life in this Niazi & Qabza group. Genocide of Hazara  after 3000 killings and so many injuried still they are crying for justice . People now understand that all are state sponsored terrorism for their more & more budget and luxurious life styles.
2021-01-04 04:33:00+00:00,"@narendramodi @PMOIndia  Suggestion no.32 Most resturant shows only few bills in Income Tax and Gst as per their need of declaring income, whereas they collect GST from all. If a centralized system is made where the resturant needs to generate bill, these theft can be stop"
2021-01-04 05:03:00+00:00,Congratulations Sir 💐
2021-01-04 05:32:00+00:00,Don't mind to Modi government he is Jakki nature and tanashahi mind believe.. BJP government putting laws every things he like to ghathering miliyans karods rupees yesterday gst putting and ghathering one week one karod rupees by GST he learning to fourien countries sistema...
2021-01-04 07:03:00+00:00,"A narcissistic person only can make Swatch Bharat, implement IBC, GST, increase 70%gas connections, 370 to save Kashmir, save Muslim Women from Triple Talaq, built S'Patel Statue and now Ram Mandir - Maam, to know him, weigh him with any leader in India, you'll have answer !!"
2021-01-04 07:28:00+00:00,We need to speak up about what we expect from the budget if we are to come any closer to what the country needs. Interesting panel chat with @ridhimb @ArvinderSoin @PranjalKamra @kgc999 on what we need in #jobs #education #healthcare @TeamLease
2021-01-04 07:32:00+00:00,"Respected All CAs, GSTPs, Tax Professionals. Kindly Support All GST Returns Every Day Added GST Late Fees. Kindly Stop the GST Late Fees. Only Team Work Success. GSTR - 3B,GST 9, 9C, GST-10 , GST-4 Annual Return 2019-20. All Late Fees Destroyed All India Tax Professionals."
2021-01-04 07:41:00+00:00,"Rs. 1.15 lakh crore, #GST revenue collection in Dec'20 stood at an all-time high since the implementation of GST. Thank you @narendramodi Ji👏"
2021-01-04 07:55:00+00:00,"Travel tweet!!! The Marian Boutique Lodging House,for me one of the best place to check in if want to visit kuching,full of aesthetic look, affordable budget and strategic place!!"
2021-01-04 08:05:00+00:00,"#GST Revenue - October: Rs 1,05,155 crore November: Rs 1,04,963 crore December: Rs 1,15,174 crore That's three straight months where GST collections have been more than Rs 1 lakh crore. This is a post-COVID miracle!"
2021-01-04 08:20:00+00:00,"You aren't going to get a dip like March, but you may get some closer to budget time."
2021-01-04 08:27:00+00:00,This is what is called a V-shaped recovery! #GST collections pre-lockdown was Rs 1.05 lakh crore in February. Collections in December came in at Rs 1.15 lakh crore! @narendramodi Ji
2021-01-04 08:51:00+00:00,Bro I have 2questions for you   1.gow do you think the GST collection has been grown  2.what are the development made in state in last 19months that have increased state revenue.   I will tell you how this growth have been achieved
2021-01-04 08:52:00+00:00,Indian Economy is primarily agricultural based country.   #StudentsWithFarmers
2021-01-04 09:08:00+00:00,"Farmers are the backbone of our country. Not only  economy of our country , but even our household budgets depend on them. Please support them to save our future. #StudentsWithFarmers"
2021-01-04 09:10:00+00:00,Kerala has close to zero private industry. GST collection of Kerala is lower than Jharkhand supposedly a poor tribal state. Kerala survives of gulf money. And there are no communist parties and no Trade Unionism in the Gulf.
2021-01-04 09:22:00+00:00,Budget 5g loading @Micromax__India are u listening
2021-01-04 10:23:00+00:00,@narendramodi sir simply u r wasting indian economy to sanction lacks crores of rupes for NH and SH roads but what is use.sir my request pls avoid this type of vehicle do not run by roads.we can't go by roads for joury every where roads are damaged.
